source,relation,target,confidence,evidence
有色金属行业智能工厂（矿山）建设指南（试行）解读,mentions,互联互通,0.68,"{""source_id"": ""A08"", ""chunk_ids"": [""A08-7a366b8ead8a6665""], ""snippets"": [""课、‘工业3.0’普及、‘工业4.0’示范”的建设思路，参考《国家智能制造标准体系建设指南》中智能制造系统架构，明确通过基础设施的数字化改造实现资源要素的汇聚和互联互通，通过智能生产系统建设实现信息融合共享，通过基于服务型制造的智能服务应用推动新业态发展，同时，为激发企业活力，《指南》明确了基于工业大数据的协同创新平台建设要求，支撑企业进行持续的数据应用创新。从具体建设内容看，企业要着力做好以下几方面工作""]}"
有色金属行业智能工厂（矿山）建设指南（试行）解读,mentions,人才,0.68,"{""source_id"": ""A08"", ""chunk_ids"": [], ""snippets"": []}"
有色金属行业智能工厂（矿山）建设指南（试行）解读,mentions,信息安全,0.68,"{""source_id"": ""A08"", ""chunk_ids"": [""A08-ef19b8b51cb4983d""], ""snippets"": [""数据，通过工业大数据平台实现数据的创新应用。尤其是中小型加工企业，针对其生产规模较小、自动化水平偏低、生产管理粗放等特点，《指南》提出要重点加强信息化基础设施及信息安全建设，逐步开展设备的数字化改造。对于新建矿山和工厂，要根据矿山和工厂的总体规划，考虑先进工艺、先进装备、先进信息技术以及先进制造技术等因素制定高标准、高起点、高水平的智能制造实施方案，基建阶段即完成对智能设备的要求，基建后期建设相关生产管控""]}"
有色金属行业智能工厂（矿山）建设指南（试行）解读,mentions,安全风险,0.68,"{""source_id"": ""A08"", ""chunk_ids"": [""A08-522f3e2b3ce97ef6"", ""A08-9ead15494ed32e18""], ""snippets"": [""源繁杂、工艺复杂流程长、工况环境苛刻等特点。总体看，有色金属行业智能制造水平比较落后，难以满足高质量发展的需要，其中，采矿装备主要依赖人工驾驶作业，工作强度大、安全风险高；冶炼装备种类和安环敏感源多，企业自动化管控水平参差不齐，尤其是小型企业工艺设备落后、多依赖人工操作，环保治理和安全生产形势严峻；部分加工企业的生产及作业数据通过纸质填写，在线监测手段不足，质量管控能力不高，生产组织缺乏柔性。 在新一轮科"", ""产工艺复杂且涉及高温、多粉尘、强磁、强腐蚀等复杂工况，关键工艺参数和性能指标难以实时检测等问题，引导企业进行基础设施的数字化改造，鼓励企业在劳动作业强度大、人员安全风险大的熔铸、熔体开堵口、电解铸造等岗位应用智能仪器仪表和智能装备，实现清洁生产和安全作业。智能加工工厂指南针对有色加工过程铸造、轧制、挤压、拉拔等工序精度控制要求高、生产运行速度快等特点，引导企业应用自动控制、智能感知等技术对现有轧机、挤压机""]}"
有色金属行业智能工厂（矿山）建设指南（试行）解读,mentions,常态化运行,0.68,"{""source_id"": ""A08"", ""chunk_ids"": [""A08-09913577b0afbda0""], ""snippets"": [""员工从经济性、适用性、先进性等角度做好实施方案以及项目质量与进度的把关。同时，依托项目对企业员工进行智能制造宣贯和培训，培养运维队伍。 企业要做好保障措施，建立常态化运行机制。智能制造与企业的愿景、商业模式、管理体制、文化息息相关，为保障达到预期效果，企业要根据《指南》中基础支撑要求，完善组织、资金、人才等方面的保障措施，加强组织领导，设置专职管理及技术运维岗位，制定专项资金使用管理制度，加大人才引进和复合""]}"
有色金属行业智能工厂（矿山）建设指南（试行）解读,mentions,成本,0.68,"{""source_id"": ""A08"", ""chunk_ids"": [""A08-81b668eb9029dc16""], ""snippets"": [""性化需求多等问题，智能矿山、冶炼工厂、加工工厂指南以保证生产连续为核心，指导企业打通消费与生产、供应与制造、产品和服务间的信息通道，整合信息资源，降低供应链综合成本。鼓励有条件的企业发展服务型制造，创新服务模式，推动设备远程运维、能源合同管理等工业APP优先上云，为行业其他企业提供服务，有效延伸企业产业链。 四是基于工业大数据的协同创新平台建设。 针对有色金属企业数据价值挖掘不够、工艺技术和企业管理受""]}"
有色金属行业智能工厂（矿山）建设指南（试行）解读,mentions,标准体系,0.68,"{""source_id"": ""A08"", ""chunk_ids"": [], ""snippets"": []}"
有色金属行业智能工厂（矿山）建设指南（试行）解读,mentions,粉尘,0.68,"{""source_id"": ""A08"", ""chunk_ids"": [""A08-9ead15494ed32e18""], ""snippets"": [""主要包括新型仪器仪表的应用、产线的自动化改造以及成套智能装备的应用、网络部署及信息安全建设。智能矿山指南针对有色矿山生产中劳动作业强度大、作业环境恶劣（高温、多粉尘、噪音大等）的凿岩、装药、支护、铲装、运输等岗位，引导企业应用智能凿岩台车、智能锚杆台车、智能铲运机、智能卡车、智能装药车等具备自主行驶与自主作业功能的智能化采矿装备进行凿岩、装药、支护、铲装、运输等作业，降低人员劳动强度，提高本质安全水平""]}"
有色金属行业智能工厂（矿山）建设指南（试行）解读,mentions,运维,0.68,"{""source_id"": ""A08"", ""chunk_ids"": [""A08-522f3e2b3ce97ef6""], ""snippets"": [""突出、项目推进困难等问题，多是“摸着石头过河”，系统意识不足，信息孤岛现象严重，极易陷入“重局部改造，轻整体优化”“重业务系统建设，轻数据价值挖掘”“重建设，轻运维”等误区。 为进一步推进5G、工业互联网、人工智能等新一代信息通信技术在有色金属行业的集成创新和融合应用，在操作层面为企业开展智能制造提供顶层设计和全面引导，我们研究编制了有色金属行业智能矿山、智能冶炼工厂、智能加工工厂建设指南，明确建设目""]}"
有色金属行业智能工厂（矿山）建设指南（试行）解读,mentions,数据平台,0.68,"{""source_id"": ""A08"", ""chunk_ids"": [""A08-ef19b8b51cb4983d""], ""snippets"": [""关流程、数据、操作标准化的基础上，对设备进行数字化、智能化改造，逐步建设完成综合集成的生产管控平台，实现业务的全流程跟踪和追溯，同时不断积累相关数据，通过工业大数据平台实现数据的创新应用。尤其是中小型加工企业，针对其生产规模较小、自动化水平偏低、生产管理粗放等特点，《指南》提出要重点加强信息化基础设施及信息安全建设，逐步开展设备的数字化改造。对于新建矿山和工厂，要根据矿山和工厂的总体规划，考虑先进工艺、先""]}"
有色金属行业智能工厂（矿山）建设指南（试行）解读,mentions,集中管控,0.68,"{""source_id"": ""A08"", ""chunk_ids"": [""A08-81b668eb9029dc16""], ""snippets"": [""高信息安全的态势感知、监测预警、应急处置、追踪溯源能力。 生产安全方面，《指南》提出要规范生产现场的健康、安全、环境保护工作，通过智能装备的应用及安防应急一体化集中管控中心建设，构建以全面评估、闭环管理、实时联动、智能预警为特征的主动安全管理保障体系，全面提升人员行为安全、作业环境安全和设备运转安全。 环境保护方面，《指南》提出要利用智能监控手段和定位技术，实时监测废水废气排放点及固体废物产生、处置环节以""]}"
有色金属行业智能工厂（矿山）建设指南（试行）解读,mentions,5G,0.68,"{""source_id"": ""A08"", ""chunk_ids"": [""A08-522f3e2b3ce97ef6"", ""A08-5fe7763c19fdeb43"", ""A08-81b668eb9029dc16""], ""snippets"": [""是“摸着石头过河”，系统意识不足，信息孤岛现象严重，极易陷入“重局部改造，轻整体优化”“重业务系统建设，轻数据价值挖掘”“重建设，轻运维”等误区。 为进一步推进5G、工业互联网、人工智能等新一代信息通信技术在有色金属行业的集成创新和融合应用，在操作层面为企业开展智能制造提供顶层设计和全面引导，我们研究编制了有色金属行业智能矿山、智能冶炼工厂、智能加工工厂建设指南，明确建设目标、建设路径、建设内容及基础"", ""《指南》突出前瞻性和落地性，既充分考虑企业智能制造建设基础，明确老厂改造和新建工厂的建设路径以及基础型、引领型企业的建设重点，重在“强基础，补弱项”，又着力促进5G、人工智能、虚拟现实等技术在远程协作、智能配料、电解槽短路识别、冶炼虚拟仿真等方面应用，力求“固长板，谋突破”。 二是 立足行业特点和发展需要，明确企业智能制造建设重点。《指南》立足矿山、冶炼、加工的行业特点和智能制造现状，坚持问题导向，围"", ""点及固体废物产生、处置环节以及重点环保区域的设备数据与环境信息，实现对潜在突发环境事件和重大危险源的及时分析、有效预警和溯源调控。 八、《指南》如何指导企业运用5G、人工智能、大数据等新一代信息通信技术？""]}"
有色金属行业智能工厂（矿山）建设指南（试行）解读,mentions,人工智能,0.68,"{""source_id"": ""A08"", ""chunk_ids"": [], ""snippets"": []}"
有色金属行业智能工厂（矿山）建设指南（试行）解读,mentions,大数据,0.68,"{""source_id"": ""A08"", ""chunk_ids"": [], ""snippets"": []}"
有色金属行业智能工厂（矿山）建设指南（试行）解读,mentions,工业互联网,0.68,"{""source_id"": ""A08"", ""chunk_ids"": [""A08-522f3e2b3ce97ef6"", ""A08-5fe7763c19fdeb43""], ""snippets"": [""着石头过河”，系统意识不足，信息孤岛现象严重，极易陷入“重局部改造，轻整体优化”“重业务系统建设，轻数据价值挖掘”“重建设，轻运维”等误区。 为进一步推进5G、工业互联网、人工智能等新一代信息通信技术在有色金属行业的集成创新和融合应用，在操作层面为企业开展智能制造提供顶层设计和全面引导，我们研究编制了有色金属行业智能矿山、智能冶炼工厂、智能加工工厂建设指南，明确建设目标、建设路径、建设内容及基础支撑等方面要"", ""《指南》以“互联网+先进制造业”指导意见、智能制造工程实施指南等为指导，以国家智能制造标准体系为依据，以支撑有色企业绿色、安全、高效发展为目标，总体设计采用基于工业互联网平台的云、边、端架构，结合有色企业特点，重点强调基础设施的数字化改造、先进工业软件的应用和基于工业大数据的协同创新。在具体实施上，《指南》突出前瞻性和落地性，既充分考虑企业智能制造建设基础，明确老厂改造和新建工厂的建设路径以及基础型、引领型""]}"
有色金属行业智能工厂（矿山）建设指南（试行）解读,mentions,无人化,0.68,"{""source_id"": ""A08"", ""chunk_ids"": [""A08-ef19b8b51cb4983d""], ""snippets"": [""、资源回收率亟待提高等特点，特别是部分矿山地处高寒高海拔地区，机器换人需求迫切，《指南》提出要建成集资源的数字化管理、面向“矿石流”的智能生产管控、全流程的少人无人化生产、集成化的本质安全管理、基于大数据的智能决策于一体的本质安全、资源集约、绿色高效的有色金属智能矿山；有色金属冶炼具有生产工况复杂、作业环境恶劣、能源管理粗放、工艺建模和多工序协同难等特点，《指南》提出要建成集综合集成信息管控平台、实时协""]}"
有色金属行业智能工厂（矿山）建设指南（试行）解读,mentions,边缘计算,0.68,"{""source_id"": ""A08"", ""chunk_ids"": [""A08-09913577b0afbda0""], ""snippets"": [""《指南》明确指出要推进互联网、大数据、人工智能、5G、边缘计算、虚拟现实等前沿技术在有色企业的应用，并给出了具体的应用场景，如，要基于5G网络大带宽的优势，利用ADAS（高级驾驶辅助系统）技术，开展矿山无人驾驶系统建设；利用人工智能、机器学习等技术建立关键设备和生产工序的虚拟仿真模型，通过建设人工智能""]}"
